syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
lung,ø,g,ng,ung,lung,ø,C,KC,CKC,DCKC,CDCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,10,13,11,11,15,5,4,3,5,5,0,light,schwa,light,light,light,c,c,c,o,c,CK,CKC,CKC,CD,CKC,C,C,C,C,C,,C,C,,C,K,K,K,D,K,3,3,3,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVV,CVC,2,2,2,0,2,N,NV,T,2,Rollenverteilung,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,9,11,9,13,5,4,5,4,4,0,light,light,light,light,schwa,o,c,o,o,c,CL,CK,CL,CL,CKC,C,C,C,C,C,,,,,C,L,K,L,L,K,2,2,2,3,3,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,V,N,F,1,romanisieren,paenultima
ø,ler,r,er,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,16,15,8,14,5,5,3,2,4,0,light,light,heavy,light,schwa,o,c,c,c,c,CL,CLC,ø,CCK,CKC,C,C,CC,CC,C,,C,CC,,C,L,L,K,K,K,2,3,7,4,3,0,1,2,1,1,1,1,2,2,1,2,2,1,1,1,CVV,CVVC,ø,CCVC,CVC,0,1,4,3,2,N,NN,T,2,Romanschriftsteller,sekunda
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,12,9,9,13,5,4,4,4,4,0,light,light,light,light,schwa,o,c,o,o,c,CL,CKC,CL,CL,CKC,C,C,C,C,C,,C,,,C,L,K,L,L,K,2,3,2,3,3,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,V,R,F,1,romantisieren,paenultima
ter,ø,r,er,ter,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,12,10,10,11,5,4,3,3,3,0,light,light,schwa,light,schwa,o,c,c,c,c,CL,CKC,ø,CKC,CKC,C,C,A,C,C,,C,C,C,C,L,K,K,K,K,2,3,3,4,3,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,CVV,CVC,CVC,CVC,CVC,0,2,2,2,2,N,NV,T,2,Romanzendichter,sekunda
ø,ø,t,ø,ø,ø,ø,C,LC,CLC,KCLC,CKCLC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,10,6,7,15,3,3,6,3,5,-1,heavy,schwa,light,light,light,c,c,c,c,c,CKCC,CKC,K,CK,CLC,C,C,,C,C,CC,C,,,C,K,K,K,K,L,4,3,2,2,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,CVCC,CVC,VC,CVC,CVVC,3,2,1,2,1,N,NN,T,2,Roentgenapparat,prima
ø,ø,e,ø,ø,ø,nahme,K,CK,LCK,CLCK,CCLCK,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,10,11,13,9,3,3,5,6,4,-1,heavy,schwa,light,light,schwa,c,c,c,o,o,CKCC,CKC,DC,CL,CK,C,C,,C,C,CC,C,C,,,K,K,D,L,K,4,3,3,3,2,2,1,1,0,0,1,1,0,1,1,1,1,2,2,1,CVCC,CVC,VVC,CVV,CV,3,2,0,0,1,N,NN,T,2,Roentgenaufnahme,prima
lung,ø,g,ng,ung,lung,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,10,7,16,15,3,3,3,4,5,0,heavy,schwa,schwa,light,light,c,c,o,o,c,CKCC,CKC,CK,ø,CKC,C,C,C,CCC,C,CC,C,,,C,K,K,K,L,K,4,3,2,5,4,2,1,0,0,1,1,1,1,3,1,1,1,1,2,1,CVCC,CVC,CV,ø,CVC,3,2,1,1,2,N,NN,T,2,Roentgenbestrahlung,prima
ø,ø,e,ie,ø,ø,ø,L,CL,ø,ø,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,7,9,11,9,3,3,4,3,4,-1,heavy,schwa,light,light,light,c,o,o,c,o,CKCC,CK,CL,CCK,CL,C,C,C,CC,C,CC,,,,,K,K,L,K,L,4,2,2,3,4,2,0,0,1,0,1,1,1,2,1,1,1,2,1,2,CVCC,CV,CVV,CCVC,CVV,3,1,0,3,0,N,N,T,1,Roentgenographie,ultima
ge,ø,e,ge,ø,ø,ø,K,CK,LCK,CLCK,LCLCK,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,7,9,10,7,3,3,4,5,3,-2,heavy,schwa,light,light,schwa,c,o,o,o,o,CKCC,CK,CL,CL,CK,C,C,C,C,C,CC,,,,,K,K,L,L,K,4,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,2,2,1,CVCC,CV,CVV,CVV,CV,3,1,0,0,1,N,N,T,1,Roentgenologe,paenultima
ø,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,7,9,10,9,3,3,4,5,4,-1,heavy,schwa,light,light,light,c,o,o,o,o,CKCC,CK,CL,CL,CL,C,C,C,C,C,CC,,,,,K,K,L,L,L,4,2,2,2,3,2,0,0,0,0,1,1,1,1,1,1,1,2,2,2,CVCC,CV,CVV,CVV,CVV,3,1,0,0,0,N,N,T,1,Roentgenologie,ultima
ø,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,14,7,9,10,10,3,3,4,5,3,-1,heavy,light,light,light,light,c,o,o,o,c,CKCC,CL,CL,CL,CKC,C,C,C,C,C,CC,,,,C,K,L,L,L,K,4,2,2,2,5,2,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVCC,CVV,CVV,CVV,CVC,3,0,0,0,2,A,N,F,1,roentgenologisch,paenultima
ø,ø,g,ig,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,noacc,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,10,10,9,9,13,5,3,4,4,4,0,light,schwa,light,schwa,light,o,c,c,o,c,CL,CKC,CK,CK,CKC,C,C,C,C,C,,C,,,C,L,K,K,K,K,2,3,3,2,3,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,CVV,CVC,CVC,CV,CVC,0,2,2,1,2,A,NN,F,2,rosenfingerig,prima
ø,chen,n,en,hen,chen,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,10,9,12,9,10,5,4,4,4,3,0,light,light,schwa,light,schwa,o,o,c,o,c,CL,CL,CKC,CL,CKC,C,C,C,C,C,,,C,,C,L,L,K,L,K,2,2,3,2,4,0,0,1,0,1,1,1,1,1,1,2,2,1,2,1,CVV,CVV,CVC,CVV,CVC,0,0,2,0,2,N,NN,T,2,Rosinenkuchen,sekunda
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,11,15,9,11,7,3,5,4,3,3,-2,light,light,light,light,schwa,c,c,c,c,o,CKC,CLC,CK,CCK,ø,C,C,C,CC,A,C,C,,,,K,L,K,K,K,3,4,2,4,2,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,CVC,CVVC,CVC,CCVC,CV,2,1,2,3,1,N,NN,T,2,Rosshaarmatratze,prima
ø,ø,e,ie,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,8,11,11,6,3,2,5,5,6,-1,light,light,light,light,schwa,c,c,o,o,o,CKC,CKC,CL,CL,K,C,C,C,C,,C,C,,,,K,K,L,L,K,3,2,3,2,1,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,CVC,CVC,CVV,CVV,ø,2,2,0,0,0,N,NN,T,2,Rosskastanie,prima
ø,ø,k,ø,ø,ø,ø,C,KC,CKC,CCKC,CCCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,ø,ø,10,7,9,10,14,5,3,4,3,3,1,light,light,light,heavy,light,o,c,o,c,c,CL,CK,AL,LCC,CCKC,C,C,A,,CC,,,,CC,C,L,K,L,L,K,2,2,2,3,5,0,1,0,2,1,1,1,1,0,2,2,1,2,2,1,CVV,CVC,CVV,ø,CCVC,0,2,0,1,3,N,NN,T,2,Rotationsdruck,paenultima
ø,ø,g,ig,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,12,9,9,9,10,6,4,4,4,3,-1,light,light,schwa,light,light,o,o,o,o,c,CL,CL,CK,CL,CKC,C,C,C,C,C,,,,,C,L,L,K,L,K,3,2,2,2,3,0,0,0,0,1,1,1,1,1,1,2,2,1,2,1,CVV,CVV,CV,CVV,CVC,0,0,1,0,2,A,N,F,1,routinemaessig,sekunda
ø,ø,g,ng,ung,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,7,12,9,12,4,3,4,4,4,0,light,light,light,light,light,c,c,c,c,c,CKC,CK,CKC,CK,CKC,C,C,C,C,C,C,,C,,C,K,K,K,K,K,4,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,N,ø,T,2,Rueckgaengigmachung,prima
ø,ø,g,ng,ung,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,13,16,11,13,14,4,4,3,4,4,-1,light,light,light,light,light,c,c,c,c,c,CKC,ø,CKC,CCK,CKC,C,CC,C,CC,C,C,C,C,,C,K,L,K,K,K,4,4,3,4,4,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,CVC,ø,CVC,CCVC,CVC,2,1,2,3,2,N,NV,T,2,Rueckgratverkruemmung,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,11,10,10,12,4,2,5,3,4,-1,light,heavy,light,light,light,c,c,o,c,c,CKC,CKCA,CL,CKC,CDC,C,C,C,C,C,C,CA,,C,C,K,K,L,K,D,4,6,2,3,4,1,2,0,1,1,1,1,1,1,1,1,1,2,1,2,CVC,CVCC,CVV,CVC,CVVC,2,3,0,2,1,N,A,T,1,Ruecksichtslosigkeit,prima
ø,ø,g,ng,ung,ø,ø,C,KC,ø,ø,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,13,8,11,7,12,4,8,3,3,4,-1,light,light,schwa,light,light,c,o,c,c,c,CKC,L,CKC,CK,AKC,C,,C,C,A,C,,C,,C,K,L,K,K,K,4,1,3,3,4,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,CVC,VV,CVC,CVC,CVC,2,0,2,2,2,N,N,T,1,Rueckuebersetzung,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,11,9,7,15,4,3,4,3,5,0,light,light,light,schwa,light,c,c,c,o,c,CKC,CKC,CK,CK,CKC,C,C,C,C,C,C,C,,,C,K,K,K,K,K,4,3,2,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CV,CVC,2,2,2,1,2,N,V,T,1,Rueckversicherung,prima
ne,ø,e,ne,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,11,9,9,9,6,3,4,4,4,-1,light,schwa,light,light,schwa,o,c,c,o,o,CL,CKC,CK,CL,CK,C,C,C,C,C,,C,,,,L,K,K,L,K,2,3,2,4,2,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,CVV,CVC,CVC,CVV,CV,0,2,2,0,1,N,NN,T,2,Rudermaschine,prima
ø,ø,a,ø,ø,ø,ø,L,CL,ø,ø,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,11,10,7,11,6,3,5,3,5,-1,light,schwa,light,light,light,o,c,o,c,o,CL,CKC,CL,CK,CL,C,C,C,C,C,,C,,,,L,K,L,K,L,2,3,2,3,2,0,1,0,1,0,1,1,1,1,1,2,1,2,1,2,CVV,CVC,CVV,CVC,CVV,0,2,0,2,0,N,VN,T,2,Ruderregatta,prima
ø,ø,g,ig,tig,ø,ø,C,KC,CKC,CCKC,CCCKC,ø,ø,ø,r,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,12,6,7,14,10,6,6,3,3,3,0,light,schwa,schwa,heavy,light,o,o,o,c,c,CL,K,CK,CKCC,CKC,C,,C,C,C,,,,CC,C,L,K,K,K,K,2,2,2,4,3,0,0,0,2,1,1,0,1,1,1,2,1,1,1,1,CVV,ø,CV,CVCC,CVC,0,0,1,3,2,A,NA,F,2,ruhebeduerftig,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,12,6,10,10,12,6,6,5,3,4,0,light,schwa,light,light,light,o,o,o,c,c,CL,K,CL,CKC,CDC,C,,C,C,C,,,,C,C,L,K,L,K,D,2,2,2,3,4,0,0,0,1,1,1,0,1,1,1,2,1,2,1,2,CVV,ø,CVV,CVC,CVVC,0,0,0,2,1,N,A,T,1,Ruhelosigkeit,prima
ø,ø,g,ig,tig,ø,ø,C,KC,CKC,CCKC,LCCKC,noacc,ø,ø,r,ø,ø,ø,ø,C,CL,CLL,CLLC,ø,ø,12,8,12,14,10,6,8,4,7,3,0,light,light,schwa,light,light,o,o,c,c,c,CL,L,CKC,ø,CKC,C,,C,,C,,,C,C,C,L,L,K,L,K,2,1,3,2,3,0,0,1,1,1,1,0,1,0,1,2,2,1,2,1,CVV,VV,CVC,ø,CVC,0,0,2,0,2,A,NN,F,2,ruinenartig,sekunda
ø,ø,t,ø,ø,ø,ø,C,LC,CLC,KCLC,CKCLC,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,16,13,6,7,15,4,3,6,3,5,-1,heavy,heavy,light,light,light,c,c,c,c,c,CKCC,CKCC,K,CK,CLC,C,C,,C,C,CC,CC,,,C,K,K,K,K,L,4,4,2,2,3,2,2,1,1,1,1,1,0,1,1,1,1,1,1,2,CVCC,CVCC,VC,CVC,CVVC,3,3,1,2,1,N,NN,T,2,Rundfunkapparat,prima
ø,ø,t,et,ø,ø,ø,C,LC,CLC,KCLC,CKCLC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,12,10,7,8,6,4,5,3,2,-2,light,schwa,light,light,light,o,c,c,c,c,CL,CKC,KC,CK,CLC,C,C,,C,C,,C,C,,C,L,K,K,K,L,2,3,2,3,3,0,1,1,1,1,1,1,0,1,1,2,1,1,1,2,CVV,CVC,VC,CVC,CVVC,0,2,1,2,1,N,NN,T,2,Runenalphabet,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,R,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,12,11,8,10,12,6,3,2,3,4,-1,light,schwa,light,light,light,o,c,c,c,c,CL,CKC,CKC,CKC,CDC,C,C,C,C,C,,C,C,C,C,L,K,K,K,D,2,3,3,3,4,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,CVV,CVC,CVC,CVC,CVVC,0,2,2,2,1,N,A,T,1,Ruepelhaftigkeit,prima
ø,ø,e,ie,ø,ø,ø,L,CL,ø,ø,ø,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,13,11,10,13,4,3,5,3,4,-1,light,heavy,light,light,light,c,c,c,c,o,CKC,CKCC,KC,CKC,ø,C,C,,C,CC,C,CC,C,C,,K,K,K,K,L,2,6,2,2,5,1,2,1,1,0,1,1,0,1,2,1,1,1,1,2,CVC,CVCC,VC,CVC,ø,2,3,1,2,1,N,NN,T,2,Ruestungsindustrie,prima
ø,ø,e,ø,ø,ø,ø,K,CK,KCK,CKCK,CCKCK,ø,ø,ø,R,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,13,10,11,10,4,3,3,3,5,-1,light,heavy,light,light,schwa,c,c,c,c,o,CKC,CKCC,CKC,CCK,CK,C,C,C,CC,C,C,CC,C,,,K,K,K,K,K,2,6,3,4,2,1,2,1,1,0,1,1,1,2,1,1,1,1,1,1,CVC,CVCC,CVC,CCVC,CV,2,3,2,3,1,N,NN,T,2,Ruestungskontrolle,prima
ø,sel,l,el,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,11,7,10,11,3,3,3,5,3,0,light,schwa,schwa,light,schwa,o,c,o,c,c,CL,CKC,CK,CK,CKC,C,C,C,C,C,,C,,,C,L,K,K,K,K,2,3,2,3,3,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,CVV,CVC,CV,CVC,CVC,0,2,1,2,2,N,NN,T,2,Saebelgerassel,prima
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,7,11,7,8,3,3,5,3,2,0,light,light,light,schwa,heavy,c,o,o,o,c,CK,CL,CL,CK,ø,C,C,C,C,,,,,,CC,K,L,L,K,K,2,2,2,2,3,1,0,0,0,2,1,1,1,1,0,1,2,2,1,1,CVC,CVV,CVV,CV,ø,2,0,0,1,2,N,NN,T,2,Sabotageakt,antepaenultima
ter,ø,r,er,ter,ø,ø,C,KC,CKC,DCKC,CDCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,8,7,10,11,11,2,3,5,5,3,1,light,schwa,light,light,schwa,c,o,c,o,c,CKC,CK,KC,CD,CKC,C,C,,C,C,C,,C,,C,K,K,K,D,K,4,2,2,3,3,1,0,1,0,1,1,1,0,1,1,1,1,1,2,1,CVC,CV,VC,CVV,CVC,2,1,1,0,2,N,NV,T,2,Sachbearbeiter,prima
gung,ø,g,ng,ung,gung,igung,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,8,7,7,9,12,2,3,3,4,4,1,light,schwa,light,light,light,c,o,o,c,c,CKC,CK,CL,CK,CKC,C,C,C,C,C,C,,,,C,K,K,L,K,K,4,2,4,2,4,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,CVC,CV,CVV,CVC,CVC,2,1,0,2,2,N,NV,T,2,Sachbeschaedigung,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,8,11,9,7,15,2,3,4,3,5,1,light,light,light,schwa,light,c,c,c,o,c,CKC,CKC,CK,CK,CKC,C,C,C,C,C,C,C,,,C,K,K,K,K,K,4,3,2,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CV,CVC,2,2,2,1,2,N,NN,T,2,Sachversicherung,prima
ø,ø,g,ng,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,ø,ø,ø,8,9,7,12,10,2,4,3,4,3,0,light,light,light,schwa,light,c,o,c,c,c,CKC,AL,CK,CKC,CKC,C,A,C,C,C,C,,,C,C,K,L,K,K,K,4,2,3,3,4,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,CVC,CVV,CVC,CVC,CVC,2,0,2,2,2,N,NN,T,2,Sachzusammenhang,prima
ø,ø,n,en,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,s,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,11,10,11,7,10,5,3,5,3,3,-1,light,schwa,light,light,schwa,o,c,c,o,c,CL,CKC,KC,CL,CKC,C,C,,C,C,,C,C,,C,L,K,K,L,K,2,3,2,2,3,0,1,1,0,1,1,1,0,1,1,2,1,1,2,1,CVV,CVC,VC,CVV,CVC,0,2,1,0,2,A,NA,F,2,sagenumwoben,prima
ter,ø,r,er,ter,ø,ø,C,KC,CKC,DCKC,CDCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,ø,ø,ø,7,9,10,11,11,3,4,5,5,3,1,light,light,light,light,schwa,c,o,c,o,c,CK,ø,KC,CD,CKC,C,C,,C,C,,,C,,C,K,N,K,D,K,3,3,2,3,3,1,0,1,0,1,1,1,0,1,1,1,2,1,2,1,CVC,CVV,VC,CVV,CVC,2,0,1,0,2,N,NN,T,2,Saisonarbeiter,sekunda
ø,ø,f,ø,ø,ø,ø,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,ø,ø,ø,7,9,11,11,12,3,4,5,3,4,1,light,light,light,light,light,c,o,c,c,c,CK,ø,DC,CKC,CDC,C,C,,C,C,,,C,C,C,K,N,D,K,D,3,3,3,3,4,1,0,1,1,1,1,1,0,1,1,1,2,2,1,2,CVC,CVV,VVC,CVC,CVVC,2,0,0,2,1,N,NN,T,2,Saisonausverkauf,sekunda
ø,ø,g,ng,ung,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,ø,ø,ø,7,9,10,7,14,3,4,5,3,4,1,light,light,light,light,light,c,o,c,c,c,CK,ø,KC,KC,CKC,C,C,,,C,,,C,C,C,K,N,K,K,K,3,3,2,3,4,1,0,1,1,1,1,1,0,0,1,1,2,1,1,1,CVC,CVV,VC,VC,CVC,2,0,1,1,2,N,NV,T,2,Saisoneroeffnung,sekunda
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,CKCC,LCKCC,ø,ø,ø,S,ø,ø,ø,ø,C,CD,CDC,CDCK,CDCKC,ø,11,10,11,14,13,5,3,5,3,3,0,light,schwa,light,light,heavy,o,c,c,o,c,CD,CKC,KC,ø,CKCC,C,C,,CCC,C,,C,C,,CC,D,K,K,L,K,3,3,2,4,4,0,1,1,0,2,1,1,0,3,1,2,1,1,2,1,CVV,CVC,VC,ø,CVCC,0,2,1,1,3,N,ø,T,2,Saiteninstrument,prima
ø,um,m,um,ium,ø,ø,C,KC,LKC,ø,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,7,13,9,9,11,3,4,4,4,5,0,light,light,light,light,light,c,o,o,o,c,CK,CCL,CL,AL,KC,C,CC,C,A,,,,,,C,K,L,L,L,K,2,3,2,2,2,1,0,0,0,1,1,2,1,1,0,1,2,2,2,1,CVC,CCVV,CVV,CVV,VC,2,1,0,0,1,N,ø,T,0,Sakrifizium,antepaenultima
ø,ø,k,ik,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,14,11,8,10,3,7,5,2,3,0,light,light,light,light,light,c,o,o,c,c,CK,CL,CL,CKC,CKC,C,C,C,C,C,,,,C,C,K,L,L,K,K,2,2,2,3,3,1,0,0,1,1,1,1,1,1,1,1,2,2,1,1,CVC,CVV,CVV,CVC,CVC,2,0,0,2,2,N,NN,T,2,Salamitaktik,sekunda
ø,ø,g,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,11,7,8,11,16,3,3,8,3,4,1,light,light,light,schwa,light,c,o,o,c,c,CKC,CL,L,CKC,CCLC,C,C,,C,CC,C,,,C,C,K,L,L,K,L,3,2,1,3,4,1,0,0,1,1,1,1,0,1,2,1,2,2,1,2,CVC,CVV,VV,CVC,CCVVC,2,0,0,2,1,N,NN,T,2,Saldouebertrag,prima
ø,ø,g,ng,ung,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,11,11,7,10,12,3,5,3,5,4,0,light,light,light,light,light,c,o,c,o,c,CKC,CL,KC,CL,CKC,C,C,,C,C,C,,C,,C,K,L,K,L,K,3,2,2,2,4,1,0,1,0,1,1,1,0,1,1,1,2,1,2,1,CVC,CVV,VC,CVV,CVC,2,0,1,0,2,N,NV,T,2,Salmiakloesung,antepaenultima
ø,ø,r,er,ter,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,S,ø,ø,ø,ø,C,CK,CKC,ø,ø,ø,7,12,10,8,11,3,6,5,2,3,0,light,light,light,light,schwa,c,o,c,c,c,CK,ø,KC,CKC,CKC,C,C,,C,C,,,C,C,C,K,N,K,K,K,2,3,2,3,4,1,0,1,1,1,1,1,0,1,1,1,2,1,1,1,CVC,CVV,VC,CVC,CVC,2,0,1,2,2,N,NN,T,2,Salonorchester,sekunda
