syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,kom,ø,k,ko,kom,komp,kompr,C,CK,CKC,CKCC,CKCCC,ø,10,11,11,9,13,3,3,5,4,4,0,light,light,light,light,schwa,c,o,c,o,c,CKC,CCL,CK,CL,CKC,C,CC,C,C,C,C,,,,C,K,L,K,L,K,3,3,3,3,3,1,0,1,0,1,1,2,1,1,1,1,2,1,2,1,CVC,CCVV,CVC,CVV,CVC,2,1,2,0,2,V,R,F,1,kompromittieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kond,Konde,C,CK,CKC,CKCC,CKCCK,ø,10,10,9,9,9,3,3,4,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,3,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,ø,T,0,Kondemnation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kond,Konde,C,CK,CKC,CKCC,CKCCK,ø,10,10,7,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,3,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,R,T,1,Kondensation,ultima
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,kon,ø,k,ko,kon,kond,kondi,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,6,17,3,4,4,6,5,1,light,light,light,light,light,c,o,o,o,c,CKC,CL,AL,L,CLC,C,C,A,,C,C,,,,C,K,L,L,L,L,3,2,2,1,3,1,0,0,0,1,1,1,1,0,1,1,2,2,2,2,CVC,CVV,CVV,VV,CVVC,2,0,0,0,1,A,N,F,1,konditional,ultima
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,Kon,ø,K,Ko,Kon,Kond,Kondi,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,6,17,3,4,4,6,5,1,light,light,light,light,light,c,o,o,o,c,CKC,CL,AL,L,CLC,C,C,A,,C,C,,,,C,K,L,L,L,L,3,2,2,1,3,1,0,0,0,1,1,1,1,0,1,1,2,2,2,2,CVC,CVV,CVV,VV,CVVC,2,0,0,0,1,N,A,T,1,Konditional,ultima
um,um,m,um,ium,nium,inium,C,KC,LKC,CLKC,LCLKC,ø,Kon,ø,K,Ko,Kon,Kond,Kondo,C,CK,CKC,CKCC,CKCCL,ø,10,7,11,11,11,3,3,5,5,5,0,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,KC,C,C,C,C,,C,,,,C,K,L,L,L,K,3,2,2,2,2,1,0,0,0,1,1,1,1,1,0,1,2,2,2,1,CVC,CVV,CVV,CVV,VC,2,0,0,0,1,N,N,T,1,Kondominium,antepaenultima
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,kon,ø,k,ko,kon,konf,konfe,C,CK,CKC,CKCC,CKCCK,ø,10,7,9,6,13,3,3,4,6,4,0,light,light,light,light,light,c,c,o,o,c,CKC,CK,CL,L,CKC,C,C,C,,C,C,,,,C,K,K,L,L,K,3,3,2,1,4,1,1,0,0,1,1,1,1,0,1,1,1,2,2,1,CVC,CVC,CVV,VV,CVC,2,2,0,0,2,A,N,F,1,konfessionell,ultima
los,los,s,os,los,slos,nslos,C,LC,CLC,CCLC,CCCLC,ø,kon,ø,k,ko,kon,konf,konfe,C,CK,CKC,CKCC,CKCCK,ø,10,7,9,10,11,3,3,4,3,3,0,light,light,light,heavy,light,c,c,o,c,c,CKC,CK,CL,LCC,CLC,C,C,C,,C,C,,,CC,C,K,K,L,L,L,3,3,2,3,3,1,1,0,2,1,1,1,1,0,1,1,1,2,2,2,CVC,CVC,CVV,VVCC,CVVC,2,2,0,1,1,A,N,F,1,konfessionslos,paenultima
ell,ø,l,ll,ell,iell,tiell,C,KC,LKC,CLKC,CCLKC,ø,kon,ø,k,ko,kon,konf,konfi,C,CK,CKC,CKCC,CKCCL,ø,10,9,10,9,10,3,4,3,4,5,0,light,light,light,light,light,c,o,c,o,c,CKC,CL,CKC,CL,KC,C,C,C,C,,C,,C,,C,K,L,K,L,K,3,2,3,2,3,1,0,1,0,1,1,1,1,1,0,1,2,1,2,1,CVC,CVV,CVC,CVV,VC,2,0,2,0,1,A,N,F,1,konfidentiell,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Konf,Konfi,C,CK,CKC,CKCC,CKCCK,ø,10,13,9,9,9,3,4,4,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,3,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,R,T,1,Konfirmation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Konf,Konfi,C,CK,CKC,CKCC,CKCCK,ø,10,10,7,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,3,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,ø,T,0,Konfiskation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,konf,konfo,C,CK,CKC,CKCC,CKCCL,ø,10,7,7,12,13,3,3,3,6,4,1,light,light,light,light,schwa,c,o,o,o,c,CKC,CL,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,L,L,L,K,3,2,2,3,3,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,V,V,F,1,konfoederieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Konf,Konfr,C,CK,CKC,CKCC,CKCCC,ø,10,14,7,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CCKC,CK,AL,LC,C,CC,C,A,,C,C,,,C,K,K,K,L,L,3,4,2,2,2,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,CVC,CCVC,CVC,CVV,VVC,2,3,2,0,0,N,R,T,1,Konfrontation,ultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,LLCKC,ø,kon,ø,k,ko,kon,konf,konfu,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,10,12,3,4,4,10,4,0,light,light,light,light,light,c,o,o,o,c,CKC,CL,AL,L,CKC,C,C,A,,C,C,,,,C,K,L,L,L,K,3,2,2,1,5,1,0,0,0,1,1,1,1,0,1,1,2,2,2,1,CVC,CVV,CVV,VV,CVC,2,0,0,0,2,A,ø,F,0,konfuzianisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kong,Kongr,C,CK,CKC,CKCC,CKCCC,ø,10,11,7,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,o,c,o,c,CKC,CCL,CK,AL,LC,C,CC,C,A,,C,,,,C,K,L,K,L,L,3,3,2,2,2,1,0,1,0,1,1,2,1,1,0,1,2,1,2,2,CVC,CCVV,CVC,CVV,VVC,2,1,2,0,0,N,ø,T,0,Kongregation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Konj,Konju,C,CK,CKC,CKCC,CKCCL,ø,10,14,7,9,9,3,7,3,4,4,-1,light,light,light,light,light,c,o,c,o,c,CKC,CL,CK,AL,LC,C,C,C,A,,C,,,,C,K,L,K,L,L,3,2,2,2,2,1,0,1,0,1,1,1,1,1,0,1,2,1,2,2,CVC,CVV,CVC,CVV,VVC,2,0,2,0,0,N,R,T,1,Konjugation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,konk,konkr,C,CK,CKC,CKCC,CKCCC,ø,10,11,9,9,13,3,3,4,4,4,0,light,light,light,light,schwa,c,o,o,o,c,CKC,CCL,CL,CL,CKC,C,CC,C,C,C,C,,,,C,K,L,L,L,K,3,3,2,3,3,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,V,A,F,1,konkretisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Kon,ø,K,Ko,Kon,Konk,Konkr,C,CK,CKC,CKCC,CKCCC,ø,10,11,9,9,15,3,3,4,4,5,0,light,light,light,light,light,c,o,o,o,c,CKC,CCL,CL,CL,CKC,C,CC,C,C,C,C,,,,C,K,L,L,L,K,3,3,2,3,4,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,N,V,T,1,Konkretisierung,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kons,Konse,C,CK,CKC,CKCC,CKCCL,ø,10,7,11,9,9,3,3,3,4,4,0,light,light,light,light,light,c,o,c,o,c,CKC,CL,CCK,AL,LC,C,C,CC,A,,C,,,,C,K,L,K,L,L,3,2,3,2,2,1,0,1,0,1,1,1,2,1,0,1,2,1,2,2,CVC,CVV,CCVC,CVV,VVC,2,0,3,0,0,N,ø,T,0,Konsekration,ultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Kon,ø,K,Ko,Kon,Kons,Konse,C,CK,CKC,CKCC,CKCCK,ø,10,11,7,10,12,3,3,3,3,4,0,light,light,light,light,light,c,c,c,c,c,CKC,CKC,CK,CKC,CKC,C,C,C,C,C,C,C,,C,C,K,K,K,K,K,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,N,R,T,1,Konservatismus,paenultima
ve,ø,e,ve,ive,tive,ative,K,CK,LCK,CLCK,KCLCK,ø,Kon,ø,K,Ko,Kon,Kons,Konse,C,CK,CKC,CKCC,CKCCK,ø,10,11,7,9,7,3,3,3,4,3,-1,light,light,light,light,schwa,c,c,c,o,o,CKC,CKC,CK,CL,CK,C,C,C,C,C,C,C,,,,K,K,K,L,K,3,3,2,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVV,CV,2,2,2,0,1,N,A,T,1,Konservative,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,kons,konse,C,CK,CKC,CKCC,CKCCK,ø,10,11,11,7,13,3,3,5,3,4,0,light,light,light,light,light,c,c,o,o,c,CKC,CKC,CL,CL,CKC,C,C,C,C,C,C,C,,,C,K,K,L,L,K,3,3,2,2,5,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,CVC,CVC,CVV,CVV,CVC,2,2,0,0,2,A,R,F,1,konservatorisch,paenultima
rist,ø,t,st,ist,rist,orist,C,CC,KCC,CKCC,LCKCC,ø,Kon,ø,K,Ko,Kon,Kons,Konse,C,CK,CKC,CKCC,CKCCK,ø,10,11,7,7,14,3,3,3,3,3,0,light,light,light,light,heavy,c,c,c,o,c,CKC,CKC,CK,CL,CKCC,C,C,C,C,C,C,C,,,CC,K,K,K,L,K,3,3,2,2,4,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVV,CVCC,2,2,2,0,3,N,N,T,1,Konservatorist,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,kons,konso,C,CK,CKC,CKCC,CKCCL,ø,10,7,12,9,13,3,3,6,4,4,0,light,light,light,light,schwa,c,o,o,o,c,CKC,CL,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,L,L,L,K,3,2,2,3,3,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,V,R,F,1,konsolidieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Kon,ø,K,Ko,Kon,Kons,Konso,C,CK,CKC,CKCC,CKCCL,ø,10,7,12,9,15,3,3,6,4,5,1,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,L,L,L,K,3,2,2,3,4,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,N,V,T,1,Konsolidierung,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kons,Konsp,C,CK,CKC,CKCC,CKCCC,ø,10,10,10,9,9,3,3,5,4,4,-1,light,light,light,light,light,c,o,c,o,c,CKC,CCL,CK,AL,LC,C,CC,C,A,,C,,,,C,K,L,K,L,L,3,3,2,2,2,1,0,1,0,1,1,2,1,1,0,1,2,1,2,2,CVC,CCVV,CVC,CVV,VVC,2,1,2,0,0,N,R,T,1,Konspiration,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kons,Konst,C,CK,CKC,CKCC,CKCCC,ø,10,8,10,9,9,3,2,5,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CCK,CK,AL,LC,C,CC,C,A,,C,,,,C,K,K,K,L,L,3,4,2,2,2,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,CVC,CCVC,CVC,CVV,VVC,2,3,2,0,0,N,R,T,1,Konstellation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,LLCKC,ø,kon,ø,k,ko,kon,kons,konst,C,CK,CKC,CKCC,CKCCC,ø,10,10,9,8,13,3,3,4,8,4,0,light,light,light,light,schwa,c,o,o,o,c,CKC,CCL,CL,L,CKC,C,CC,C,,C,C,,,,C,K,L,L,L,K,3,3,2,2,3,1,0,0,0,1,1,2,1,0,1,1,2,2,2,1,CVC,CCVV,CVV,VV,CVC,2,1,0,0,2,V,R,F,1,konstituieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,LLCKC,ø,Kon,ø,K,Ko,Kon,Kons,Konst,C,CK,CKC,CKCC,CKCCC,ø,10,10,9,8,15,3,3,4,8,5,0,light,light,light,light,light,c,o,o,o,c,CKC,CCL,CL,L,CKC,C,CC,C,,C,C,,,,C,K,L,L,L,K,3,3,2,2,4,1,0,0,0,1,1,2,1,0,1,1,2,2,2,1,CVC,CCVV,CVV,VV,CVC,2,1,0,0,2,N,V,T,1,Konstituierung,paenultima
on,ø,n,on,ion,tion,ution,C,LC,LLC,ALLC,LALLC,ø,Kon,ø,K,Ko,Kon,Kons,Konst,C,CK,CKC,CKCC,CKCCC,ø,10,10,9,9,9,3,3,4,4,4,-1,light,light,light,light,light,c,o,o,o,c,CKC,CCL,CL,AL,LC,C,CC,C,A,,C,,,,C,K,L,L,L,L,3,3,2,2,2,1,0,0,0,1,1,2,1,1,0,1,2,2,2,2,CVC,CCVV,CVV,CVV,VVC,2,1,0,0,0,N,R,T,1,Konstitution,ultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Kon,ø,K,Ko,Kon,Kons,Konst,C,CK,CKC,CKCC,CKCCC,ø,10,15,9,10,12,3,3,4,3,4,-1,light,light,light,light,light,c,c,o,c,c,CKC,CCCKC,CL,CKC,CKC,C,CCC,C,C,C,C,C,,C,C,K,K,L,K,K,3,5,2,3,3,1,1,0,1,1,1,3,1,1,1,1,1,2,1,1,CVC,CCCVC,CVV,CVC,CVC,2,4,0,2,2,N,A,T,1,Konstruktivismus,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,kon,ø,k,ko,kon,kons,konst,C,CK,CKC,CKCC,CKCCC,ø,10,15,9,10,10,3,3,4,3,3,-1,light,light,light,light,light,c,c,o,c,c,CKC,CCCKC,CL,CKC,CKC,C,CCC,C,C,C,C,C,,C,C,K,K,L,K,K,3,5,2,2,6,1,1,0,1,1,1,3,1,1,1,1,1,2,1,1,CVC,CCCVC,CVV,CVC,CVC,2,4,0,2,2,A,A,F,1,konstruktivistisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kons,Konsu,C,CK,CKC,CKCC,CKCCK,ø,10,13,7,9,9,3,4,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,3,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,R,T,1,Konsultation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kons,Konsu,C,CK,CKC,CKCC,CKCCL,ø,10,9,9,9,9,3,4,4,4,4,-1,light,light,light,light,light,c,o,c,o,c,CKC,CL,CK,AL,LC,C,C,C,A,,C,,,,C,K,L,K,L,L,3,2,2,2,2,1,0,1,0,1,1,1,1,1,0,1,2,1,2,2,CVC,CVV,CVC,CVV,VVC,2,0,2,0,0,N,N,T,1,Konsumation,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,kont,konta,C,CK,CKC,CKCC,CKCCK,ø,10,7,11,11,13,3,3,5,5,4,1,light,light,light,light,schwa,c,c,o,o,c,CKC,CK,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,K,L,L,K,3,2,2,3,3,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,CVC,CVC,CVV,CVV,CVC,2,2,0,0,2,V,R,F,1,kontaminieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Kont,Konte,C,CK,CKC,CKCC,CKCCK,ø,10,10,11,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CCK,AL,LC,C,C,CC,A,,C,C,,,C,K,K,K,L,L,3,3,3,2,2,1,1,1,0,1,1,1,2,1,0,1,1,1,2,2,CVC,CVC,CCVC,CVV,VVC,2,2,3,0,0,N,R,T,1,Kontemplation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,kont,konti,C,CK,CKC,CKCC,CKCCK,ø,10,12,10,9,13,3,4,3,4,4,0,light,light,light,light,schwa,c,c,c,o,c,CKC,CKC,CKC,CL,CKC,C,C,C,C,C,C,C,C,,C,K,K,K,L,K,3,3,3,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVV,CVC,2,2,2,0,2,V,N,F,1,kontingentieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,LLCKC,ø,kon,ø,k,ko,kon,kont,konti,C,CK,CKC,CKCC,CKCCL,ø,10,9,11,8,13,3,4,5,8,4,0,light,light,light,light,schwa,c,o,o,o,c,CKC,CL,CL,L,CKC,C,C,C,,C,C,,,,C,K,L,L,L,K,3,2,2,2,3,1,0,0,0,1,1,1,1,0,1,1,2,2,2,1,CVC,CVV,CVV,VV,CVC,2,0,0,0,2,V,V,F,1,kontinuieren,paenultima
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,LCCKC,noacc,kon,ø,k,ko,kon,kont,konti,C,CK,CKC,CKCC,CKCCL,ø,10,9,11,12,13,3,4,5,6,4,0,light,light,light,light,light,c,o,o,c,c,CKC,CL,CL,LC,CKC,C,C,C,,C,C,,,C,C,K,L,L,L,K,3,2,2,3,4,1,0,0,1,1,1,1,1,0,1,1,2,2,2,1,CVC,CVV,CVV,VVC,CVC,2,0,0,0,2,A,V,F,1,kontinuierlich,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,LLCLC,ø,Kon,ø,K,Ko,Kon,Kont,Konti,C,CK,CKC,CKCC,CKCCL,ø,10,9,11,8,8,3,4,5,8,2,-1,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,L,CLC,C,C,C,,C,C,,,,C,K,L,L,L,L,3,2,2,1,3,1,0,0,0,1,1,1,1,0,1,1,2,2,2,2,CVC,CVV,CVV,VV,CVVC,2,0,0,0,1,N,R,T,1,Kontinuitaet,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,kon,ø,k,ko,kon,kont,kontr,C,CK,CKC,CKCC,CKCCC,ø,10,15,10,7,13,3,5,3,3,4,-1,light,light,light,light,light,c,o,c,o,c,CKC,CCL,CKC,CL,CKC,C,CC,C,C,C,C,,C,,C,K,L,K,L,K,3,3,3,2,5,1,0,1,0,1,1,2,1,1,1,1,2,1,2,1,CVC,CCVV,CVC,CVV,CVC,2,1,2,0,2,A,R,F,1,kontradiktorisch,paenultima
on,ø,n,on,ion,tion,ution,C,LC,LLC,ALLC,LALLC,ø,Kon,ø,K,Ko,Kon,Kont,Kontr,C,CK,CKC,CKCC,CKCCC,ø,10,13,9,9,9,3,4,4,4,4,-1,light,light,light,light,light,c,o,o,o,c,CKC,CCL,CL,AL,LC,C,CC,C,A,,C,,,,C,K,L,L,L,L,3,3,2,2,2,1,0,0,0,1,1,2,1,1,0,1,2,2,2,2,CVC,CCVV,CVV,CVV,VVC,2,1,0,0,0,N,ø,T,0,Kontribution,ultima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,Kon,ø,K,Ko,Kon,Kont,Kontr,C,CK,CKC,CKCC,CKCCC,ø,10,11,16,15,12,3,3,5,5,4,0,light,light,light,light,light,c,c,c,c,c,CKC,CCK,CLC,CLC,CDC,C,CC,C,C,C,C,,C,C,C,K,K,L,L,D,3,4,4,3,4,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,CVC,CCVC,CVVC,CVVC,CVVC,2,3,1,1,1,N,A,T,1,Kontrollierbarkeit,antepaenultima
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,kon,ø,k,ko,kon,konv,konve,C,CK,CKC,CKCC,CKCCK,ø,10,10,9,6,17,3,3,4,6,5,1,light,light,light,light,light,c,c,o,o,c,CKC,CKC,AL,L,CLC,C,C,A,,C,C,C,,,C,K,K,L,L,L,3,3,2,1,3,1,1,0,0,1,1,1,1,0,1,1,1,2,2,2,CVC,CVC,CVV,VV,CVVC,2,2,0,0,1,A,N,F,1,konventional,ultima
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,kon,ø,k,ko,kon,konv,konve,C,CK,CKC,CKCC,CKCCK,ø,10,10,9,6,13,3,3,4,6,4,0,light,light,light,light,light,c,c,o,o,c,CKC,CKC,AL,L,CKC,C,C,A,,C,C,C,,,C,K,K,L,L,K,3,3,2,1,4,1,1,0,0,1,1,1,1,0,1,1,1,2,2,1,CVC,CVC,CVV,VV,CVC,2,2,0,0,2,A,N,F,1,konventionell,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Konv,Konve,C,CK,CKC,CKCC,CKCCK,ø,10,11,7,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,CKC,CK,AL,LC,C,C,C,A,,C,C,,,C,K,K,K,L,L,3,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,CVC,CVC,CVC,CVV,VVC,2,2,2,0,0,N,R,T,1,Konversation,ultima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,Kon,ø,K,Ko,Kon,Konv,Konve,C,CK,CKC,CKCC,CKCCK,ø,10,11,13,15,12,3,3,4,5,4,0,light,light,light,light,light,c,c,c,c,c,CKC,CKC,CLC,CLC,CDC,C,C,C,C,C,C,C,C,C,C,K,K,L,L,D,3,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,CVC,CVC,CVVC,CVVC,CVVC,2,2,1,1,1,N,A,T,1,Konvertierbarkeit,antepaenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Kon,ø,K,Ko,Kon,Konz,Konze,C,CK,CKC,CKCA,CKCAK,ø,10,10,11,9,9,3,3,3,4,4,-1,light,light,light,light,light,c,c,c,o,c,CKC,AKC,CCK,AL,LC,C,A,CC,A,,C,C,,,C,K,K,K,L,L,3,3,3,2,2,1,1,1,0,1,1,1,2,1,0,1,1,1,2,2,CVC,CVC,CCVC,CVV,VVC,2,2,3,0,0,N,R,T,1,Konzentration,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,ALCLC,ø,Kon,ø,K,Ko,Kon,Konz,Konze,C,CK,CKC,CKCA,CKCAK,ø,10,10,13,9,8,3,3,4,4,2,-1,light,light,light,light,light,c,c,o,o,c,CKC,AKC,CCL,AL,CLC,C,A,CC,A,C,C,C,,,C,K,K,L,L,L,3,3,3,2,3,1,1,0,0,1,1,1,2,1,1,1,1,2,2,2,CVC,CVC,CCVV,CVV,CVVC,2,2,1,0,1,N,R,T,1,Konzentrizitaet,ultima
