syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Ge,ø,G,Ge,ø,ø,ø,C,CL,CLL,CLLC,ø,ø,7,6,10,9,3,6,5,4,1,light,light,light,light,o,o,o,o,CL,L,CL,CL,C,,C,C,,,,,L,L,L,L,2,1,2,3,0,0,0,0,1,0,1,1,2,2,2,2,CVV,VV,CVV,CVV,0,0,0,0,N,R,T,1,Geologie,ultima
ø,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ge,ø,g,ø,ø,ø,ø,C,CL,CLL,CLLC,ø,ø,7,6,10,10,3,6,5,3,1,light,light,light,light,o,o,o,c,CL,L,CL,CKC,C,,C,C,,,,C,L,L,L,K,2,1,2,5,0,0,0,1,1,0,1,1,2,2,2,1,CVV,VV,CVV,CVC,0,0,0,2,A,N,F,1,geologisch,paenultima
ø,ø,e,ie,rie,ø,ø,L,CL,ø,ø,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CL,CLL,CLLC,ø,ø,7,6,10,12,3,6,3,6,2,light,light,light,light,o,o,c,o,CL,L,CLC,CL,C,,C,C,,,C,,L,L,L,L,2,1,2,4,0,0,1,0,1,0,1,1,2,2,2,2,CVV,VV,CVVC,CVV,0,0,1,0,N,R,T,1,Geometrie,ultima
ø,ø,h,ch,sch,isch,risch,C,KC,CKC,CCKC,LCCKC,ø,ge,ø,g,ø,ø,ø,ø,C,CL,CLL,CLLC,ø,ø,7,6,9,14,3,6,4,3,2,light,light,light,light,o,o,o,c,CL,L,CL,CCKC,C,,C,CC,,,,C,L,L,L,K,2,1,2,6,0,0,0,1,1,0,1,2,2,2,2,1,CVV,VV,CVV,CCVC,0,0,0,3,A,N,F,1,geometrisch,paenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKA,ø,ø,ø,7,11,10,12,3,3,3,4,1,schwa,light,schwa,light,o,o,c,c,CK,ø,CKC,CDC,C,AC,C,C,,,C,C,K,L,K,D,2,4,3,4,0,0,1,1,1,2,1,1,1,2,1,2,CV,CCVV,CVC,CVVC,1,1,2,1,N,F,T,1,Gepflogenheit,antepaenultima
ø,ø,e,ie,ø,ø,ø,K,ø,ø,ø,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,7,14,11,6,3,7,5,6,-1,light,light,light,schwa,o,o,o,o,CL,CL,CL,K,C,C,C,,,,,,L,L,L,K,2,2,2,1,0,0,0,0,1,1,1,0,2,2,2,1,CVV,CVV,CVV,ø,0,0,0,0,N,N,T,1,Geranie,antepaenultima
te,ø,e,te,ø,ø,ø,K,CK,CCK,KCCK,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCD,CKCDC,ø,7,14,11,7,3,7,3,3,-1,schwa,light,schwa,schwa,o,o,c,o,CK,CD,CKC,CK,C,C,C,C,,,C,,K,D,K,K,2,3,4,2,0,0,1,0,1,1,1,1,1,2,1,1,CV,CVV,CVC,CV,1,0,2,1,N,F,T,1,Geraeucherte,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCD,CKCDC,ø,7,14,12,12,3,7,4,4,1,schwa,light,light,light,o,o,c,c,CK,CD,CKC,CDC,C,C,C,C,,,C,C,K,D,K,D,2,3,3,4,0,0,1,1,1,1,1,1,1,2,1,2,CV,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Geraeumigkeit,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,11,10,12,3,3,3,4,1,schwa,light,light,light,o,c,c,c,CK,CKC,CKC,CDC,C,C,C,C,,C,C,C,K,K,K,D,2,4,3,4,0,1,1,1,1,1,1,1,1,1,1,2,CV,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Gerechtigkeit,antepaenultima
ø,ø,e,ie,rie,ø,ø,L,CL,ø,ø,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CL,CLC,CLCL,ø,ø,7,12,6,13,3,6,6,4,1,light,light,light,light,o,o,c,o,CL,CL,K,ø,C,C,,CC,,,,,L,L,K,L,2,2,1,4,0,0,1,0,1,1,0,2,2,2,1,2,CVV,CVV,VC,ø,0,0,1,1,N,ø,T,0,Geriatrie,ultima
ø,ø,h,ch,sch,isch,risch,C,KC,CKC,CCKC,LCCKC,ø,ge,ø,g,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLL,ø,7,12,10,14,3,6,10,3,2,light,light,light,light,o,o,o,c,CL,CL,L,CCKC,C,C,,CC,,,,C,L,L,L,K,2,2,1,6,0,0,0,1,1,1,0,2,2,2,2,1,CVV,CVV,VV,CCVC,0,0,0,3,A,N,F,1,geriatrisch,paenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,12,10,12,3,6,3,4,1,schwa,light,schwa,light,o,o,c,c,CK,CL,CKC,CDC,C,C,C,C,,,C,C,K,L,K,D,2,3,3,4,0,0,1,1,1,1,1,1,1,2,1,2,CV,CVV,CVC,CVVC,1,0,2,1,N,F,T,1,Geriebenheit,antepaenultima
tung,ø,g,ng,ung,tung,ø,C,KC,CKC,CCKC,KCCKC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,15,7,12,3,5,3,4,0,schwa,light,light,light,o,c,c,c,CK,CKC,KC,CKC,C,C,,C,,C,C,C,K,K,K,K,2,4,3,4,0,1,1,1,1,1,0,1,1,1,1,1,CV,CVC,VC,CVC,1,2,1,2,N,V,T,1,Geringachtung,antepaenultima
ø,ø,g,ng,ung,ø,ø,C,KC,ø,ø,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,15,7,12,3,5,3,4,0,schwa,light,light,light,o,c,c,c,CK,CKC,CK,AKC,C,C,C,A,,C,,C,K,K,K,K,2,4,5,4,0,1,1,1,1,1,1,1,1,1,1,1,CV,CVC,CVC,CVC,1,2,2,2,N,V,T,1,Geringschaetzung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,12,10,12,3,6,3,4,1,schwa,light,schwa,light,o,c,c,c,CK,CK,CKC,CDC,C,C,C,C,,,C,C,K,K,K,D,2,3,3,4,0,1,1,1,1,1,1,1,1,1,1,2,CV,CVC,CVC,CVVC,1,2,2,1,N,F,T,1,Gerissenheit,antepaenultima
ø,ø,k,ik,tik,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,9,12,10,3,4,4,3,0,light,light,light,light,c,c,c,c,CKC,CK,CKC,CKC,C,C,C,C,C,,C,C,K,K,K,K,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,ø,T,0,Germanistik,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,9,12,10,3,4,4,3,0,light,light,light,light,c,c,c,c,CKC,CK,CKC,CKC,C,C,C,C,C,,C,C,K,K,K,K,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,A,ø,F,0,germanistisch,paenultima
keit,keit,t,it,eit,keit,mkeit,C,DC,CDC,CCDC,LCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,12,14,12,3,6,4,4,1,schwa,light,light,light,o,o,c,c,CK,CL,CLC,CDC,C,C,C,C,,,C,C,K,L,L,D,2,3,3,4,0,0,1,1,1,1,1,1,1,2,2,2,CV,CVV,CVVC,CVVC,1,0,1,1,N,A,T,1,Geruhsamkeit,antepaenultima
ne,ø,e,ne,ø,ø,ø,K,CK,KCK,ø,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,11,7,9,3,3,3,4,0,schwa,light,schwa,schwa,o,c,o,o,CK,CKC,ø,CK,C,C,A,C,,C,,,K,K,K,K,2,3,2,2,0,1,0,0,1,1,1,1,1,1,1,1,CV,CVC,CV,CV,1,2,1,1,N,F,T,1,Gesalzene,antepaenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,10,13,12,3,3,4,4,1,schwa,light,light,light,o,c,c,c,CK,CKC,CKC,CDC,C,C,C,C,,C,C,C,K,K,K,D,2,6,4,4,0,1,1,1,1,1,1,1,1,1,1,2,CV,CVC,CVC,CVVC,1,2,2,1,N,N,T,1,Geschicklichkeit,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,7,11,10,12,3,3,3,4,1,schwa,light,schwa,light,o,c,c,c,CK,CCK,CKC,CDC,C,CC,C,C,,,C,C,K,K,K,D,2,6,3,4,0,1,1,1,1,2,1,1,1,1,1,2,CV,CCVC,CVC,CVVC,1,3,2,1,N,F,T,1,Geschlossenheit,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,7,8,10,12,3,2,3,4,1,schwa,light,light,light,o,c,c,c,CK,CCK,AKC,CDC,C,CC,A,C,,,C,C,K,K,K,D,2,6,3,4,0,1,1,1,1,2,1,1,1,1,1,2,CV,CCVC,CVC,CVVC,1,3,2,1,N,N,T,1,Geschwaetzigkeit,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,7,13,10,12,3,3,3,4,1,schwa,light,light,light,o,c,c,c,CK,CCKC,CKC,CDC,C,CC,C,C,,C,C,C,K,K,K,D,2,6,3,4,0,1,1,1,1,2,1,1,1,1,1,2,CV,CCVC,CVC,CVVC,1,3,2,1,N,A,T,1,Geschwindigkeit,antepaenultima
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,KCCKC,noacc,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,7,11,11,13,3,2,3,4,1,schwa,light,schwa,light,o,c,c,c,CK,CCKC,CKC,CKC,C,CC,C,C,,C,C,C,K,K,K,K,2,5,4,4,0,1,1,1,1,2,1,1,1,1,1,1,CV,CCVC,CVC,CVC,1,3,2,2,A,N,F,1,geschwisterlich,antepaenultima
ne,ø,e,ne,ø,ø,ø,K,CK,KCK,CKCK,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,7,8,10,9,3,2,5,4,0,schwa,light,schwa,schwa,o,o,o,o,CK,CCL,CK,CK,C,CC,C,C,,,,,K,L,K,K,2,5,2,2,0,0,0,0,1,2,1,1,1,2,1,1,CV,CCVV,CV,CV,1,1,1,1,N,F,T,1,Geschworene,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,7,13,12,3,3,4,4,2,schwa,light,light,light,o,c,c,c,CK,CK,CKC,CDC,C,C,C,C,,,C,C,K,K,K,D,2,3,3,4,0,1,1,1,1,1,1,1,1,1,1,2,CV,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Geselligkeit,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,11,9,13,3,3,2,4,1,schwa,light,heavy,light,o,c,c,c,CK,CKC,CKCC,CKC,C,C,C,C,,C,CC,C,K,K,K,K,2,4,6,4,0,1,2,1,1,1,1,1,1,1,1,1,CV,CVC,CVCC,CVC,1,2,3,2,A,N,F,1,gesellschaftlich,antepaenultima
ø,los,s,ø,los,ø,ø,C,LC,CLC,CCLC,ø,ø,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,9,15,11,3,4,3,3,1,schwa,light,heavy,light,o,c,c,c,CK,CK,CKCC,CLC,C,C,C,C,,,CC,C,K,K,K,L,2,3,5,3,0,1,2,1,1,1,1,1,1,1,1,2,CV,CVC,CVCC,CVVC,1,2,3,1,A,N,F,1,gesinnungslos,antepaenultima
ne,ø,e,ne,ø,ø,ø,K,CK,KCK,CKCK,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,7,7,9,3,3,3,4,0,schwa,light,schwa,schwa,o,c,o,o,CK,CK,CK,CK,C,C,C,C,,,,,K,K,K,K,2,3,2,2,0,1,0,0,1,1,1,1,1,1,1,1,CV,CVC,CV,CV,1,2,1,1,N,F,T,1,Gesottene,antepaenultima
ø,ø,t,ft,aft,haft,ø,C,CC,KCC,CKCC,CCKCC,ø,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,7,11,12,9,3,2,3,2,0,schwa,light,schwa,heavy,o,c,c,c,CK,CCKC,CCKC,CKCC,C,CC,CC,C,,C,C,CC,K,K,K,K,2,4,4,4,0,1,1,2,1,2,2,1,1,1,1,1,CV,CCVC,CCVC,CVCC,1,3,3,3,A,N,F,1,gespensterhaft,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,7,12,10,12,3,3,3,4,1,schwa,light,light,light,o,o,c,c,CK,ø,CKC,CDC,C,CCC,C,C,,,C,C,K,L,K,D,2,4,4,4,0,0,1,1,1,3,1,1,1,2,1,2,CV,ø,CVC,CVVC,1,1,2,1,N,A,T,1,Gespraechigkeit,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,ø,noacc,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,13,12,13,3,3,4,4,1,schwa,heavy,light,light,o,c,c,c,CK,CKCC,ø,CKC,C,C,C,C,,CC,C,C,K,K,D,K,2,4,4,4,0,2,1,1,1,1,1,1,1,1,2,1,CV,CVCC,CVVC,CVC,1,3,1,2,A,N,F,1,gesundheitlich,antepaenultima
ø,ø,g,ng,ung,tung,ø,C,KC,CKC,CCKC,ø,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,11,15,12,3,3,5,4,2,schwa,light,light,light,o,c,c,c,CK,CLC,ø,CKC,C,C,C,C,,C,C,C,K,L,D,K,2,4,3,5,0,1,1,1,1,1,1,1,1,2,2,1,CV,CVVC,CVVC,CVC,1,1,1,2,N,V,T,1,Gewaehrleistung,antepaenultima
gen,ø,n,en,gen,igen,tigen,C,KC,CKC,KCKC,CKCKC,noacc,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,11,9,10,3,3,4,3,0,schwa,light,light,schwa,o,c,c,c,CK,CKC,CK,CKC,C,C,C,C,,C,,C,K,K,K,K,2,3,2,3,0,1,1,1,1,1,1,1,1,1,1,1,CV,CVC,CVC,CVC,1,2,2,2,V,A,F,1,gewaeltigen,antepaenultima
keit,keit,t,it,eit,keit,mkeit,C,DC,CDC,CCDC,LCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,7,14,12,3,3,4,4,2,schwa,heavy,light,light,o,c,c,c,CK,CL,CLC,CDC,C,C,C,C,,,C,C,K,L,L,D,2,4,3,4,0,2,1,1,1,1,1,1,1,1,2,2,CV,CVCC,CVVC,CVVC,1,3,1,1,N,A,T,1,Gewaltsamkeit,antepaenultima
ø,ler,r,er,ø,ø,ø,C,KC,CKC,CCKC,CCCKC,noacc,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,12,9,14,3,3,2,4,1,schwa,heavy,heavy,schwa,o,c,c,c,CK,CKCC,CKCC,CKC,C,C,C,C,,CC,CC,C,K,K,K,K,2,4,6,3,0,2,2,1,1,1,1,1,1,1,1,1,CV,CVCC,CVCC,CVC,1,3,3,2,N,N,T,1,Gewerkschaftler,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,12,9,13,3,3,2,4,1,schwa,heavy,heavy,light,o,c,c,c,CK,CKCC,CKCC,CKC,C,C,C,C,,CC,CC,C,K,K,K,K,2,4,6,4,0,2,2,1,1,1,1,1,1,1,1,1,CV,CVCC,CVCC,CVC,1,3,3,2,A,N,F,1,gewerkschaftlich,antepaenultima
ø,ø,t,ft,aft,haft,ø,C,CC,KCC,CKCC,CCKCC,ø,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,9,10,9,3,4,3,2,0,schwa,light,schwa,heavy,o,c,c,c,CK,CK,CKC,CKCC,C,C,C,C,,,C,CC,K,K,K,K,2,3,3,4,0,1,1,2,1,1,1,1,1,1,1,1,CV,CVC,CVC,CVCC,1,2,2,3,A,N,F,1,gewissenhaft,antepaenultima
ø,los,s,ø,los,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,ge,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,7,9,10,11,3,4,3,3,1,schwa,light,schwa,light,o,c,c,c,CK,CK,CKC,CLC,C,C,C,C,,,C,C,K,K,K,L,2,3,3,3,0,1,1,1,1,1,1,1,1,1,1,2,CV,CVC,CVC,CVVC,1,2,2,1,A,N,F,1,gewissenlos,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,7,10,12,3,3,3,4,1,schwa,light,schwa,light,o,o,c,c,CK,CL,CKC,CDC,C,C,C,C,,,C,C,K,L,K,D,2,2,3,4,0,0,1,1,1,1,1,1,1,2,1,2,CV,CVV,CVC,CVVC,1,0,2,1,N,F,T,1,Gewogenheit,antepaenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,7,10,13,12,3,3,4,4,1,schwa,light,light,light,o,c,c,c,CK,CLC,CKC,CDC,C,C,C,C,,C,C,C,K,L,K,D,2,4,4,4,0,1,1,1,1,1,1,1,1,2,1,2,CV,CVVC,CVC,CVVC,1,1,2,1,N,A,T,1,Gewoehnlichkeit,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ge,ø,G,Ge,ø,ø,ø,C,CK,CKA,ø,ø,ø,7,10,12,12,3,3,4,4,1,schwa,light,schwa,light,o,c,c,c,CK,ø,CKC,CDC,C,AC,C,C,,,C,C,K,K,K,D,2,4,3,4,0,1,1,1,1,2,1,1,1,1,1,2,CV,CCVC,CVC,CVVC,1,3,2,1,N,F,T,1,Gezwungenheit,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,8,10,12,4,2,3,4,-1,light,light,light,light,c,c,c,c,ø,CKC,CKC,CDC,CC,C,C,C,C,C,C,C,D,K,K,D,5,3,3,4,1,1,1,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Glaubhaftigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,13,10,12,4,4,3,4,-2,light,light,light,light,c,c,c,c,ø,CKC,CKC,CDC,CC,C,C,C,C,C,C,C,D,K,K,D,5,3,3,4,1,1,1,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Glaubwuerdigkeit,prima
ø,ø,n,en,sen,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,g,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,15,11,13,10,5,3,6,3,-2,light,schwa,light,schwa,o,c,o,c,ø,CKC,CL,CKC,CC,C,C,C,,C,,C,D,K,L,K,4,4,2,3,0,1,0,1,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CVC,1,2,0,2,ADV,A,F,1,gleichermassen,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,11,12,12,4,3,4,4,-1,light,light,light,light,c,c,c,c,ø,CKC,CKC,CDC,CC,C,C,C,C,C,C,C,D,K,K,D,6,3,3,4,1,1,1,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Gleichfoermigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,13,10,12,4,4,3,4,-2,light,light,light,light,c,c,c,c,ø,CKC,CKC,CDC,CC,C,C,C,C,C,C,C,D,K,K,D,6,3,3,4,1,1,1,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Gleichgueltigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,9,10,12,4,4,3,4,-1,light,light,light,light,c,o,c,c,ø,CL,CKC,CDC,CC,C,C,C,C,,C,C,D,L,K,D,6,2,3,4,1,0,1,1,2,1,1,1,2,2,1,2,CCVVC,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Gleichmaessigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,11,10,12,4,5,3,4,-2,light,light,light,light,c,o,c,c,ø,CL,CKC,CDC,CC,C,C,C,C,,C,C,D,L,K,D,6,2,3,4,1,0,1,1,2,1,1,1,2,2,1,2,CCVVC,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Gleichmuetigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,13,12,12,4,6,4,4,-2,light,light,light,light,c,o,c,c,ø,CL,CKC,CDC,CC,C,C,C,C,,C,C,D,L,K,D,6,2,3,4,1,0,1,1,2,1,1,1,2,2,1,2,CCVVC,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Gleichnamigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,11,10,12,4,3,3,4,-2,light,light,light,light,c,c,c,c,ø,CLC,CKC,CDC,CC,C,C,C,C,C,C,C,D,L,K,D,6,3,3,4,1,1,1,1,2,1,1,1,2,2,1,2,CCVVC,CVVC,CVC,CVVC,1,1,2,1,N,A,T,1,Gleichwertigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,16,11,10,12,4,5,3,4,-2,light,light,light,light,c,o,c,c,ø,ø,CKC,CDC,CC,A,C,C,C,,C,C,D,D,K,D,6,3,3,4,1,0,1,1,2,1,1,1,2,2,1,2,CCVVC,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Gleichzeitigkeit,prima
ter,ø,r,er,ter,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,11,11,3,3,3,3,0,light,schwa,light,schwa,o,o,c,c,CCL,CK,CCK,CKC,CC,C,CC,C,,,,C,L,K,K,K,3,2,4,3,0,0,1,1,2,1,2,1,2,1,1,1,CCVV,CV,CCVC,CVC,1,1,3,2,N,N,T,1,Globetrotter,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,G,ø,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,14,7,13,12,3,3,4,4,0,light,light,light,light,c,o,c,c,CCKC,CL,CKC,CDC,CC,C,C,C,C,,C,C,K,L,K,D,5,2,3,4,1,0,1,1,2,1,1,1,1,2,1,2,CCVC,CVV,CVC,CVVC,3,0,2,1,N,A,T,1,Glueckseligkeit,prima
ø,ø,a,ø,ø,ø,ø,L,CL,LCL,ø,ø,ø,ø,ø,G,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,11,10,7,14,3,3,3,7,0,light,light,light,light,c,c,o,o,CKC,CKC,AL,CL,C,C,A,C,C,C,,,K,K,L,L,3,3,2,2,1,1,0,0,1,1,1,1,1,1,2,2,CVC,CVC,CVV,CVV,2,2,0,0,N,ø,T,0,Gorgonzola,paenultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,g,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,8,7,11,10,2,3,5,5,1,light,schwa,light,schwa,c,o,o,o,CKC,CK,CL,CK,C,C,C,C,C,,,,K,K,L,K,4,2,3,2,1,0,0,0,1,1,1,1,1,1,2,1,CVC,CV,CVV,CV,2,1,0,1,ADV,ø,F,0,gottbewahre,paenultima
