syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
ren,ø,n,en,ren,rren,arren,C,KC,CKC,KCKC,CKCKC,knar,ø,k,kn,kna,knar,knarr,C,CC,CCK,CCKC,CCKCK,10,13,3,4,2,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,knarren,paenultima
chen,chen,n,en,hen,chen,mchen,C,KC,CKC,CCKC,CCCKC,9rm,ø,A,Ae,Aer,Aerm,Aermc,K,KC,KCC,KCCC,KCCCK,13,10,4,3,-1,heavy,schwa,c,c,KCC,CKC,?,C,CC,C,K,K,3,4,2,1,0,1,1,1,VCC,CVC,2,2,N,N,T,1,Aermchen,paenultima
brunst,ø,t,st,nst,unst,runst,C,CC,CCC,KCCC,CKCCC,In,ø,I,In,Inb,Inbr,Inbru,K,KC,KCC,KCCC,KCCCK,11,18,5,3,4,light,heavy,c,c,KC,CCKCCC,?,CC,C,CCC,K,K,2,6,1,3,0,2,1,1,VC,CCVCCC,1,5,N,N,T,1,Inbrunst,paenultima
ser,ø,r,er,ser,eser,Aeser,C,KC,CKC,LCKC,ø,9,ø,A,Ae,Aes,Aese,Aeser,L,LC,LCK,LCKC,ø,6,11,6,3,3,light,schwa,o,c,L,CKC,?,C,?,C,L,K,1,3,0,1,0,1,2,1,VV,CVC,0,2,N,N,T,1,Aeser,paenultima
deln,ø,n,ln,eln,deln,ndeln,C,CC,KCC,CKCC,CCKCC,men,ø,m,me,men,mend,mende,C,CK,CKC,CKCC,CKCCK,12,14,4,3,1,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,V,F,1,mendeln,paenultima
sam,sam,m,am,sam,usam,ausam,C,LC,CLC,DCLC,CDCLC,grau,ø,g,gr,gra,grau,graus,C,CC,CCD,CCDC,CCDCL,15,14,5,4,0,light,light,o,c,CCD,CLC,CC,C,?,C,D,L,4,3,0,1,2,1,2,2,CCVV,CVVC,1,1,A,V,F,1,grausam,paenultima
nen,ø,n,en,nen,hnen,ohnen,C,KC,CKC,LCKC,CLCKC,loh,ø,l,lo,loh,lohn,lohne,C,CL,CLC,CLCK,CLCKC,10,12,5,4,1,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,lohnen,paenultima
maul,ø,l,ul,aul,maul,hmaul,C,DC,CDC,ACDC,KACDC,Klatsch,ø,K,Kl,Kla,Klat,Klats,C,CC,CCK,CCKA,CCKAC,12,17,3,5,3,light,light,c,c,CCKA,CDC,CC,C,A,C,K,D,7,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,VN,T,2,Klatschmaul,paenultima
nik,ø,k,ik,nik,tnik,utnik,C,KC,CKC,CCKC,KCCKC,Sput,ø,S,Sp,Spu,Sput,Sputn,C,CC,CCK,CCKC,CCKCC,11,12,2,4,1,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,ø,T,0,Sputnik,paenultima
wisch,ø,h,ch,sch,isch,wisch,C,KC,CKC,CCKC,KCCKC,Irr,ø,I,Ir,Irr,Irrw,Irrwi,K,KC,KCC,KCCK,KCCKC,12,10,6,3,-1,light,light,c,c,KC,CKC,?,C,C,C,K,K,3,5,1,1,0,1,1,1,VC,CVC,1,2,N,VN,T,2,Irrwisch,paenultima
weis,ø,s,is,eis,weis,rweis,C,DC,CDC,CCDC,KCCDC,Ver,ø,V,Ve,Ver,Verw,Verwe,C,CK,CKC,CKCC,CKCCD,11,12,3,4,1,light,light,c,c,CKC,CDC,C,C,C,C,K,D,3,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,V,T,1,Verweis,ultima
bahn,ø,n,hn,ahn,bahn,nbahn,C,LC,CLC,CCLC,KCCLC,Renn,ø,R,Re,Ren,Renn,Rennb,C,CK,CKC,CKCC,CKCCL,13,14,4,4,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Rennbahn,paenultima
kum,ø,m,um,kum,lkum,alkum,C,KC,CKC,CCKC,KCCKC,Tal,ø,T,Ta,Tal,Talk,Talku,C,CK,CKC,CKCC,CKCCK,11,12,3,4,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Talkum,paenultima
bruch,ø,h,ch,uch,ruch,bruch,C,KC,CKC,CCKC,CCCKC,Stein,ø,S,St,Ste,Stei,Stein,C,CC,CCD,CCDC,CCDCC,15,14,3,3,0,light,light,c,c,CCDC,CCKC,CC,CC,C,C,D,K,5,5,1,1,2,2,2,1,CCVVC,CCVC,1,3,N,NN,T,2,Steinbruch,paenultima
bein,ø,n,in,ein,bein,lbein,C,DC,CDC,CCDC,LCCDC,Stuhl,ø,S,St,Stu,Stuh,Stuhl,C,CC,CCL,CCLC,CCLCC,14,14,3,4,0,light,light,c,c,CCLC,CDC,CC,C,C,C,L,D,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Stuhlbein,paenultima
tard,ø,d,rd,ard,tard,etard,C,LC,CLC,LCLC,CLCLC,Re,ø,R,Re,Ret,Reta,Retar,C,CL,CLC,CLCL,CLCLC,10,15,5,5,3,light,light,o,c,CL,CLC,C,C,?,C,L,L,2,4,0,1,1,1,2,2,CVV,CVVC,0,1,N,ø,T,0,Retard,ultima
hans,ø,s,ns,ans,hans,lhans,C,CC,KCC,CKCC,CCKCC,Schmal,ø,S,Sc,Sch,Schm,Schma,C,CC,CCL,CCLC,CCLCC,18,11,4,2,-3,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,6,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,AN,T,2,Schmalhans,paenultima
woch,ø,h,ch,och,woch,twoch,C,KC,CKC,CCKC,KCCKC,Mitt,ø,M,Mi,Mit,Mitt,Mittw,C,CK,CKC,CKCC,CKCCK,12,8,4,2,-2,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Mittwoch,paenultima
wein,ø,n,in,ein,wein,mwein,C,DC,CDC,CCDC,DCCDC,Schaum,ø,S,Sc,Sch,Scha,Schau,C,CD,CDC,CDCC,CDCCD,14,14,4,4,0,light,light,c,c,CDC,CDC,C,C,C,C,D,D,6,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Schaumwein,paenultima
zehnt,ø,t,nt,hnt,ehnt,zehnt,C,CC,LCC,ALCC,CALCC,Jahr,ø,J,Ja,Jah,Jahr,Jahrz,C,CL,CLC,CLCA,CLCAL,20,11,6,2,-4,light,heavy,c,c,CLC,ALCC,C,A,C,CC,L,L,4,5,1,2,1,1,2,2,CVVC,CVVCC,1,1,N,ø,T,2,Jahrzehnt,ultima
korb,ø,b,rb,orb,korb,lkorb,C,CC,KCC,CKCC,CCKCC,Maul,ø,M,Ma,Mau,Maul,Maulk,C,CD,CDC,CDCC,CDCCK,17,12,5,3,-2,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Maulkorb,paenultima
ler,ler,r,er,ler,hler,ehler,C,KC,CKC,LCKC,CLCKC,Feh,ø,F,Fe,Feh,Fehl,Fehle,C,CL,CLC,CLCK,CLCKC,7,14,3,4,4,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Fehler,paenultima
se,ø,e,se,ose,Rose,ø,K,CK,LCK,CLCK,ø,Ro,ø,R,Ro,Ros,Rose,ø,C,CL,CLC,CLCK,ø,10,7,5,3,-1,light,schwa,o,o,CL,CK,C,C,?,?,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Rose,paenultima
dern,ø,n,rn,ern,dern,ndern,C,CC,KCC,CKCC,CCKCC,wun,ø,w,wu,wun,wund,wunde,C,CK,CKC,CKCC,CKCCK,12,14,4,3,1,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,N,F,1,wundern,paenultima
rig,ø,g,ig,rig,orig,porig,C,KC,CKC,LCKC,CLCKC,spo,ø,s,sp,spo,spor,spori,C,CC,CCL,CCLC,CCLCK,8,13,2,4,3,light,light,o,c,CCL,CKC,CC,C,?,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,A,N,F,1,sporig,paenultima
scheln,ø,n,ln,eln,heln,cheln,C,CC,KCC,CKCC,KCKCC,nu,ø,n,nu,nus,nusc,nusch,C,CK,CKC,CKCK,CKCKC,11,14,5,3,2,light,schwa,c,c,CK,CKCC,C,C,?,CC,K,K,2,6,1,2,1,1,1,1,CVC,CVCC,2,3,V,V,F,1,nuscheln,paenultima
mals,ø,s,ls,als,mals,amals,C,CC,LCC,CLCC,LCLCC,da,ø,d,da,dam,dama,damal,C,CL,CLC,CLCL,CLCLC,11,18,5,4,4,light,heavy,o,c,CL,CLCC,C,C,?,CC,L,L,2,4,0,2,1,1,2,2,CVV,CVVCC,0,1,ADV,ø,F,2,damals,paenultima
ve,ø,e,ve,rve,urve,Kurve,K,CK,CCK,KCCK,CKCCK,Kur,ø,K,Ku,Kur,Kurv,Kurve,C,CK,CKC,CKCC,CKCCK,13,7,4,3,-3,light,schwa,c,o,CKC,CK,C,C,C,?,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Kurve,paenultima
zen,ø,n,en,zen,rzen,erzen,C,KC,AKC,CAKC,KCAKC,k2r,ø,k,ku,kue,kuer,kuerz,C,CK,CKC,CKCA,CKCAK,13,10,4,3,-1,light,schwa,c,c,CKC,AKC,C,A,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,A,F,1,kuerzen,paenultima
hen,ø,n,en,hen,ehen,tehen,C,KC,LKC,CLKC,CCLKC,ste,ø,s,st,ste,steh,stehe,C,CC,CCL,CCLK,CCLKC,8,9,2,4,1,light,schwa,o,c,CCL,KC,CC,?,?,C,L,K,3,3,0,1,2,0,2,1,CCVV,VC,1,1,V,V,F,1,stehen,paenultima
per,ø,r,er,per,pper,ipper,C,KC,CKC,KCKC,CKCKC,Kip,ø,K,Ki,Kip,Kipp,Kippe,C,CK,CKC,CKCK,CKCKC,9,11,4,3,1,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Kipper,paenultima
ne,ø,e,ne,hne,ohne,ø,K,CK,LCK,ø,ø,oh,ø,o,oh,ohn,ohne,ø,L,LC,LCK,ø,ø,6,9,6,4,2,light,schwa,o,o,L,CK,?,C,?,?,L,K,2,2,0,0,0,1,2,1,VV,CV,0,1,X,ø,F,1,ohne,paenultima
lich,ø,h,ch,ich,lich,nlich,C,KC,CKC,CCKC,KCCKC,m1nn,ø,m,ma,mae,maen,maenn,C,CK,CKC,CKCC,CKCCK,12,13,4,4,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,maennlich,paenultima
gen,ø,n,en,gen,ngen,ongen,C,KC,CKC,KCKC,CKCKC,bon,ø,b,bo,bon,bong,bonge,C,CK,CKC,CKCK,CKCKC,7,12,3,4,3,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,bongen,paenultima
wasch,ø,h,ch,sch,asch,wasch,C,KC,CKC,CCKC,KCCKC,Ab,ø,A,Ab,Abw,Abwa,Abwas,K,KC,KCC,KCCK,KCCKC,7,8,3,2,1,light,light,c,c,KC,CKC,?,C,C,C,K,K,2,5,1,1,0,1,1,1,VC,CVC,1,2,N,V,T,1,Abwasch,paenultima
rieb,ø,b,eb,ieb,rieb,brieb,C,LC,CLC,CCLC,KCCLC,Ab,ø,A,Ab,Abr,Abri,Abrie,K,KC,KCC,KCCL,KCCLC,7,13,3,4,3,light,light,c,c,KC,CLC,?,C,C,C,K,L,2,4,1,1,0,1,1,2,VC,CVVC,1,1,N,V,T,1,Abrieb,paenultima
ler,ler,r,er,ler,hler,ahler,C,KC,CKC,LCKC,CLCKC,Prah,ø,P,Pr,Pra,Prah,Prahl,C,CC,CCL,CCLC,CCLCK,15,14,5,4,0,light,schwa,o,c,CCL,CKC,CC,C,?,C,L,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,V,T,1,Prahler,paenultima
fung,ø,g,ng,ung,fung,ifung,C,KC,CKC,DCKC,CDCKC,Schlei,ø,S,Sc,Sch,Schl,Schle,C,CC,CCD,CCDC,CCDCK,15,12,5,4,-1,light,light,o,c,CCD,CKC,CC,C,?,C,D,K,6,4,0,1,2,1,2,1,CCVV,CVC,1,2,N,V,T,1,Schleifung,paenultima
sop,ø,p,op,sop,Ysop,ø,C,LC,CLC,LCLC,ø,Y,ø,Y,Ys,Yso,Ysop,ø,L,LC,LCL,LCLC,ø,8,8,8,2,0,light,light,o,c,L,CLC,?,C,?,C,L,L,1,3,0,1,0,1,2,2,VV,CVVC,0,1,N,ø,T,0,Ysop,paenultima
dorn,ø,n,rn,orn,dorn,ndorn,C,CC,KCC,CKCC,CCKCC,An,ø,A,An,And,Ando,Andor,K,KC,KCC,KCCK,KCCKC,9,14,4,3,3,light,heavy,c,c,KC,CKCC,?,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,N,T,1,Andorn,paenultima
fen,ø,n,en,fen,ifen,eifen,C,KC,CKC,DCKC,CDCKC,sei,ø,s,se,sei,seif,seife,C,CD,CDC,CDCK,CDCKC,11,10,5,3,0,light,schwa,o,c,CD,CKC,C,C,?,C,D,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,N,F,1,seifen,paenultima
ckung,ø,g,ng,ung,kung,ckung,C,KC,CKC,KCKC,CKCKC,Schm2,ø,S,Sc,Sch,Schm,Schmu,C,CC,CCK,CCKC,CCKCK,12,12,4,4,0,light,light,c,c,CCK,CKC,CC,C,?,C,K,K,5,5,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Schmueckung,paenultima
teil,ø,l,il,eil,teil,uteil,C,DC,CDC,LCDC,ALCDC,zu,zu,z,zu,zut,zute,zutei,A,AL,ALC,ALCD,ALCDC,9,15,4,5,3,light,light,o,c,AL,CDC,A,C,?,C,L,D,2,4,0,1,1,1,2,2,CVV,CVVC,0,1,ADV,PN,F,2,zuteil,ultima
jekt,ø,t,kt,ekt,jekt,bjekt,C,CC,KCC,CKCC,CCKCC,Ob,ø,O,Ob,Obj,Obje,Objek,K,KC,KCC,KCCK,KCCKC,7,14,3,3,4,light,heavy,c,c,KC,CKCC,?,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,N,T,1,Objekt,ultima
ja,ø,a,ja,oja,Soja,ø,L,CL,LCL,CLCL,ø,So,ø,S,So,Soj,Soja,ø,C,CL,CLC,CLCL,ø,7,16,3,8,5,light,light,o,o,CL,CL,C,C,?,?,L,L,2,2,0,0,1,1,2,2,CVV,CVV,0,0,N,N,T,1,Soja,paenultima
ner,ø,r,er,ner,nner,enner,C,KC,CKC,KCKC,CKCKC,Tren,ø,T,Tr,Tre,Tren,Trenn,C,CC,CCK,CCKC,CCKCK,11,13,3,4,1,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Trenner,paenultima
zel,ø,l,el,zel,tzel,itzel,C,KC,AKC,KAKC,CKAKC,Schnit,ø,S,Sc,Sch,Schn,Schni,C,CC,CCK,CCKA,CCKAK,12,11,4,3,0,light,schwa,c,c,CCK,AKC,CC,A,?,C,K,K,6,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,V,T,1,Schnitzel,paenultima
ker,ø,r,er,ker,oker,Joker,C,KC,CKC,LCKC,CLCKC,Jo,ø,J,Jo,Jok,Joke,Joker,C,CL,CLC,CLCK,CLCKC,12,11,6,3,0,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Joker,paenultima
fel,ø,l,el,fel,ffel,affel,C,KC,CKC,KCKC,CKCKC,Staf,ø,S,St,Sta,Staf,Staff,C,CC,CCK,CCKC,CCKCK,8,11,2,3,2,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Staffel,paenultima
$ung,ø,g,ng,ung,sung,ssung,C,KC,CKC,LCKC,CLCKC,Schlie,ø,S,Sc,Sch,Schl,Schli,C,CC,CCL,CCLC,CCLCK,13,12,4,4,0,light,light,o,c,CCL,CKC,CC,C,?,C,L,K,6,4,0,1,2,1,2,1,CCVV,CVC,1,2,N,V,T,1,Schliessung,paenultima
le,ø,e,le,lle,ulle,Bulle,K,CK,KCK,CKCK,ø,Bul,ø,B,Bu,Bul,Bull,Bulle,C,CK,CKC,CKCK,ø,9,10,4,5,1,light,schwa,c,o,CK,CK,C,C,?,?,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Bulle,paenultima
form,ø,m,rm,orm,form,eform,C,CC,KCC,CKCC,LCKCC,Re,ø,R,Re,Ref,Refo,Refor,C,CL,CLC,CLCK,CLCKC,10,14,5,3,2,light,heavy,o,c,CL,CKCC,C,C,?,CC,L,K,2,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,ø,T,0,Reform,ultima
bier,ø,r,er,ier,bier,ibier,C,LC,CLC,DCLC,CDCLC,Frei,ø,F,Fr,Fre,Frei,Freib,C,CC,CCD,CCDC,CCDCL,15,13,5,4,-1,light,light,o,c,CCD,CLC,CC,C,?,C,D,L,4,4,0,1,2,1,2,2,CCVV,CVVC,1,1,N,AN,T,2,Freibier,paenultima
zeps,ø,s,ps,eps,zeps,izeps,C,CC,KCC,AKCC,LAKCC,Tri,ø,T,Tr,Tri,Triz,Trize,C,CC,CCL,CCLA,CCLAK,13,9,4,2,-2,light,heavy,o,c,CCL,AKCC,CC,A,?,CC,L,K,3,4,0,2,2,1,2,1,CCVV,CVCC,1,3,N,ø,T,0,Trizeps,paenultima
vier,ø,r,er,ier,vier,evier,C,LC,CLC,LCLC,CLCLC,Bre,ø,B,Br,Bre,Brev,Brevi,C,CC,CCL,CCLC,CCLCL,11,13,3,4,1,light,light,o,c,CCL,CLC,CC,C,?,C,L,L,3,4,0,1,2,1,2,2,CCVV,CVVC,1,1,N,ø,T,0,Brevier,ultima
ze,ø,e,ze,nze,anze,tanze,K,AK,CAK,KCAK,CKCAK,Stan,ø,S,St,Sta,Stan,Stanz,C,CC,CCK,CCKC,CCKCA,11,7,2,3,-2,light,schwa,c,o,CCKC,AK,CC,A,C,?,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,V,T,1,Stanze,paenultima
te,ø,e,te,ite,eite,Seite,K,CK,DCK,CDCK,ø,Sei,ø,S,Se,Sei,Seit,Seite,C,CD,CDC,CDCK,ø,11,7,5,3,-2,light,schwa,o,o,CD,CK,C,C,?,?,D,K,3,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Seite,paenultima
kant,ø,t,nt,ant,kant,skant,C,CC,KCC,CKCC,CCKCC,Dis,ø,D,Di,Dis,Disk,Diska,C,CK,CKC,CKCC,CKCCK,10,11,3,2,1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,ø,T,0,Diskant,ultima
keln,ø,n,ln,eln,keln,ekeln,C,CC,KCC,CKCC,LCKCC,p3,ø,p,po,poe,poek,poeke,C,CL,CLC,CLCK,CLCKC,7,14,3,3,4,light,schwa,o,c,CL,CKCC,C,C,?,CC,L,K,2,4,0,2,1,1,2,1,CVV,CVCC,0,3,V,N,F,1,poekeln,paenultima
q2et,ø,t,et,uet,quet,uquet,L,CL,LCL,CLCL,ø,Bou,ø,B,Bo,Bou,Bouq,Bouqu,C,CL,CLC,CLCL,ø,9,7,4,3,-1,light,light,o,o,CL,CL,C,C,?,?,L,L,3,4,0,0,1,1,2,2,CVV,CVV,0,0,N,ø,T,0,Bouquet,ultima
zer,ø,r,er,zer,nzer,enzer,C,KC,AKC,CAKC,KCAKC,T1n,ø,T,Ta,Tae,Taen,Taenz,C,CK,CKC,CKCA,CKCAK,10,11,3,3,1,light,schwa,c,c,CKC,AKC,C,A,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Taenzer,paenultima
lais,ø,s,is,ais,lais,alais,L,CL,KCL,CKCL,ø,Pa,ø,P,Pa,Pal,Pala,Palai,C,CK,CKC,CKCL,ø,7,10,3,5,2,light,light,c,o,CK,CL,C,C,?,?,K,L,2,4,1,0,1,1,1,2,CVC,CVV,2,0,N,ø,T,0,Palais,ultima
falsch,ø,h,ch,sch,lsch,alsch,C,CC,KCC,CKCC,CCKCC,grund,ø,g,gr,gru,grun,grund,C,CC,CCK,CCKC,CCKCC,17,12,3,3,-2,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,6,2,2,2,1,1,1,CCVCC,CVCC,4,3,A,NA,F,2,grundfalsch,paenultima
platz,ø,z,tz,atz,latz,platz,A,KA,CKA,CCKA,CCCKA,Flug,ø,F,Fl,Flu,Flug,Flugp,C,CC,CCL,CCLC,CCLCC,14,12,3,3,-1,light,light,c,c,CCLC,CCKA,CC,CC,C,A,L,K,4,5,1,1,2,2,2,1,CCVVC,CCVC,1,3,N,NN,T,2,Flugplatz,paenultima
tan,ø,n,an,tan,ntan,entan,C,LC,CLC,CCLC,KCCLC,Pen,ø,P,Pe,Pen,Pent,Penta,C,CK,CKC,CKCC,CKCCL,10,14,3,4,2,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Pentan,ultima
men,ø,n,en,men,hmen,ehmen,C,KC,CKC,LCKC,ALCKC,z1h,ø,z,za,zae,zaeh,zaehm,A,AL,ALC,ALCK,ALCKC,7,12,3,4,3,light,schwa,o,c,AL,CKC,A,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,zaehmen,paenultima
fach,ø,h,ch,ach,fach,efach,C,KC,CKC,LCKC,CLCKC,zwie,ø,z,zw,zwi,zwie,zwief,A,AC,ACL,ACLC,ACLCK,10,8,3,2,-1,light,light,o,c,ACL,CKC,AC,C,?,C,L,K,4,4,0,1,2,1,2,1,CCVV,CVC,1,2,X,ø,F,1,zwiefach,paenultima
hoch,ø,h,ch,och,hoch,shoch,C,LC,CLC,CCLC,DCCLC,haus,ø,h,ha,hau,haus,haush,C,CD,CDC,CDCC,CDCCL,12,8,4,2,-2,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,A,NA,F,2,haushoch,paenultima
druck,ø,k,ck,uck,ruck,druck,C,KC,CKC,CCKC,CCCKC,Tief,ø,T,Ti,Tie,Tief,Tiefd,C,CL,CLC,CLCC,CLCCC,10,14,3,3,2,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,AN,T,2,Tiefdruck,paenultima
sturm,ø,m,rm,urm,turm,sturm,C,CC,KCC,CKCC,CCKCC,Land,ø,L,La,Lan,Land,Lands,C,CK,CKC,CKCC,CKCCC,14,17,3,3,2,heavy,heavy,c,c,CKCC,CCKCC,C,CC,CC,CC,K,K,4,5,2,2,1,2,1,1,CVCC,CCVCC,3,4,N,NN,T,2,Landsturm,paenultima
sprung,ø,g,ng,ung,rung,prung,C,KC,CKC,CCKC,CCCKC,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,13,17,2,3,2,heavy,light,c,c,CCKCC,CCCKC,CC,CCC,CC,C,K,K,5,6,2,1,2,3,1,1,CCVCC,CCCVC,4,4,N,NN,T,2,Startsprung,paenultima
cher,ø,r,er,her,cher,ucher,C,KC,CKC,DCKC,CDCKC,Rau,ø,R,Ra,Rau,Rauc,Rauch,C,CD,CDC,CDCK,CDCKC,14,11,7,3,-1,light,schwa,o,c,CD,CKC,C,C,?,C,D,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Raucher,paenultima
drig,ø,g,ig,rig,drig,ddrig,C,KC,CKC,CCKC,KCCKC,mod,ø,m,mo,mod,modd,moddr,C,CK,CKC,CKCC,CKCCK,9,14,4,3,3,light,light,c,c,CK,CCKC,C,CC,?,C,K,K,3,4,1,1,1,2,1,1,CVC,CCVC,2,3,A,N,F,1,moddrig,paenultima
flut,ø,t,ut,lut,flut,tflut,C,LC,CLC,CCLC,CCCLC,Sint,ø,S,Si,Sin,Sint,Sintf,C,CK,CKC,CKCC,CKCCC,13,14,3,3,1,heavy,light,c,c,CKCC,CCLC,C,CC,CC,C,K,L,4,4,2,1,1,2,1,2,CVCC,CCVVC,3,1,N,N,T,1,Sintflut,paenultima
bung,ø,g,ng,ung,bung,ebung,C,KC,CKC,LCKC,ø,8,ø,U,Ue,Ueb,Uebu,Uebun,L,LC,LCK,LCKC,ø,8,12,8,4,2,light,light,o,c,L,CKC,?,C,?,C,L,K,1,4,0,1,0,1,2,1,VV,CVC,0,2,N,V,T,1,Uebung,paenultima
sal,ø,l,al,sal,ksal,cksal,C,LC,CLC,CCLC,KCCLC,Schick,ø,S,Sc,Sch,Schi,Schic,C,CK,CKC,CKCC,CKCCL,10,15,3,5,3,light,light,c,c,CKC,CLC,C,C,C,C,K,L,6,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,V,T,1,Schicksal,paenultima
lein,lein,n,in,ein,lein,llein,C,DC,CDC,KCDC,ø,al,ø,a,al,all,alle,allei,K,KC,KCD,KCDC,ø,6,17,6,5,6,light,light,c,c,K,CDC,?,C,?,C,K,D,2,4,1,1,0,1,1,2,VC,CVVC,1,1,X,ø,F,1,allein,ultima
lig,ø,g,ig,lig,rlig,erlig,C,KC,CKC,CCKC,KCCKC,per,ø,p,pe,per,perl,perli,C,CK,CKC,CKCC,CKCCK,11,13,3,4,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,perlig,paenultima
bret,ø,t,et,ret,bret,dbret,C,KC,CKC,CCKC,CCCKC,Wild,ø,W,Wi,Wil,Wild,Wildb,C,CK,CKC,CKCC,CKCCC,14,12,3,3,-1,heavy,light,c,c,CKCC,CCKC,C,CC,CC,C,K,K,4,4,2,1,1,2,1,1,CVCC,CCVC,3,3,N,NV,T,2,Wildbret,paenultima
